access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,maximum_vehicle_class,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,distance,distance_km,federal_agency,ev_network_ids
public,24 hours daily,,,2023-07-29,,ELEC,Public,228023,2018-03-07,,E,,,UC Hastings Parking Garage,877-455-3833,2023-07-29T23:55:51Z,,GPS,37.781147,-122.41668,San Francisco,,,CA,376 Larkin St,94102,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",2,,1,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['111'], 'posts': ['201', '737', '739']}",1.22297,1.96818,,"{'station': ['111'], 'posts': ['201', '737', '739']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255697,2023-03-09,,E,,,UCSF CAMPUS 2-S2,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.76505,-122.388478,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502571'], 'posts': ['22875851']}",1.24438,2.00264,,"{'station': ['USCPIL13502571'], 'posts': ['22875851']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255694,2023-03-09,,E,,,UCSF CAMPUS 1-4,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764982,-122.388242,San Francisco,,,CA,590 Illinois St,94158,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502511'], 'posts': ['22875781', '22875791']}",1.25233,2.01543,,"{'station': ['USCPIL13502511'], 'posts': ['22875781', '22875791']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255695,2023-03-09,,E,,,UCSF CAMPUS 1-S1,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764889,-122.38836,San Francisco,,,CA,590 Illinois St,94158,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502531'], 'posts': ['22875811']}",1.25679,2.02261,,"{'station': ['USCPIL13502531'], 'posts': ['22875811']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255699,2023-03-09,,E,,,UCSF CAMPUS 2-2,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764842,-122.38821,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502601'], 'posts': ['22875891', '22875901']}",1.2621,2.03115,,"{'station': ['USCPIL13502601'], 'posts': ['22875891', '22875901']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255696,2023-03-09,,E,,,UCSF CAMPUS 2-S1,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764761,-122.388424,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502551'], 'posts': ['22875831']}",1.2644,2.03485,,"{'station': ['USCPIL13502551'], 'posts': ['22875831']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,159565,2020-06-12,,E,,,GSA CW BURTON ST. 2,888-758-4389,2023-07-30T00:13:19Z,,GPS,37.781583,-122.417563,San Francisco,,,CA,450 Golden Gate Ave,94102,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL413521'], 'posts': ['558961', '558971']}",1.26936,2.04284,,"{'station': ['USCPIL413521'], 'posts': ['558961', '558971']}"
public,,,,2023-06-21,,ELEC,Public,257424,2023-03-30,,E,,,1200 California Corporation,888-998-2546,2023-06-21T00:01:49Z,,GPS,37.791743,-122.414455,San Francisco,,,CA,1200 California Street,94109,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['0b04de56-cac0-42dd-a2b7-0175abb0ffab'], 'posts': ['465ba1dd-d734-8158-93cc-330000777033', '465ba1dd-d734-8158-93cc-330000780523']}",1.2704,2.04451,,"{'station': ['0b04de56-cac0-42dd-a2b7-0175abb0ffab'], 'posts': ['465ba1dd-d734-8158-93cc-330000777033', '465ba1dd-d734-8158-93cc-330000780523']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255700,2023-03-09,,E,,,UCSF CAMPUS 2-3,888-758-4389,2023-07-30T00:54:08Z,,GPS,37.764694,-122.388408,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502621'], 'posts': ['22875921', '22875931']}",1.26909,2.0424,,"{'station': ['USCPIL13502621'], 'posts': ['22875921', '22875931']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255691,2023-03-09,,E,,,UCSF CAMPUS 1-1,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764719,-122.388231,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502461'], 'posts': ['22875701', '22875711']}",1.26997,2.04382,,"{'station': ['USCPIL13502461'], 'posts': ['22875701', '22875711']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255693,2023-03-09,,E,,,UCSF CAMPUS 1-3,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.76466,-122.388274,San Francisco,,,CA,590 Illinois St.,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502501'], 'posts': ['22875761', '22875771']}",1.27327,2.04913,,"{'station': ['USCPIL13502501'], 'posts': ['22875761', '22875771']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255698,2023-03-09,,E,,,UCSF CAMPUS 2-1,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764643,-122.388317,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502581'], 'posts': ['22875861', '22875871']}",1.27378,2.04995,,"{'station': ['USCPIL13502581'], 'posts': ['22875861', '22875871']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,176053,2021-01-27,,E,,,CCSF-SFMTA CIVIC CENTER 11,888-758-4389,2023-07-30T00:21:39Z,,GPS,37.780302,-122.41761,San Francisco,,,CA,355 McAllister St,94102,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1844521'], 'posts': ['2168251', '2168261']}",1.27924,2.05874,,"{'station': ['USCPIL1844521'], 'posts': ['2168251', '2168261']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,176052,2021-01-27,,E,,,CCSF-SFMTA CIVIC CENTER 10,888-758-4389,2023-07-30T00:24:30Z,,GPS,37.780296,-122.417635,San Francisco,,,CA,355 McAllister St,94102,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1977541'], 'posts': ['2340751', '2340761']}",1.28065,2.06101,,"{'station': ['USCPIL1977541'], 'posts': ['2340751', '2340761']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,255692,2023-03-09,,E,,,UCSF CAMPUS 1-2,888-758-4389,2023-07-30T00:54:07Z,,GPS,37.764634,-122.38821,San Francisco,,,CA,590 Illinois St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13502491'], 'posts': ['22875741', '22875751']}",1.27592,2.05339,,"{'station': ['USCPIL13502491'], 'posts': ['22875741', '22875751']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,176055,2021-01-27,,E,,,CCSF-SFMTA CIVIC CTR 7,888-758-4389,2023-07-30T00:03:03Z,,GPS,37.780122,-122.417725,San Francisco,,,CA,355 McAllister St,94102,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL123165'], 'posts': ['2492141', '2492151']}",1.287,2.07123,,"{'station': ['USCPIL123165'], 'posts': ['2492141', '2492151']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,179118,2021-01-27,,E,,,MONOGRAM RES OLUME 1,888-758-4389,2023-07-30T00:03:14Z,,GPS,37.77499,-122.41607,San Francisco,,,CA,1401 Mission St,94103,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL124239'], 'posts': ['23321651', '23321661']}",1.29354,2.08175,,"{'station': ['USCPIL124239'], 'posts': ['23321651', '23321661']}"
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,229367,2022-06-14,,E,False,LD,Nema Valet Parking Garage DCFC,888-264-2208,2023-07-30T01:10:21Z,,GPS,37.775793817,-122.417212684,San Francisco,,,CA,8 10th Street,94103,US,,,,,,,,,,,,['J1772COMBO'],2,,,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['701c0995-b6d4-4ecd-a84b-c367c516fd0f'], 'posts': ['9d815bd8-308a-419e-b61b-003e15383faa', 'b1b3e644-7e14-488f-b8c1-0974cf688684']}",1.33094,2.14194,,"{'station': ['701c0995-b6d4-4ecd-a84b-c367c516fd0f'], 'posts': ['9d815bd8-308a-419e-b61b-003e15383faa', 'b1b3e644-7e14-488f-b8c1-0974cf688684']}"
public,Mon 8:00am - 10:59pm; Tue 8:00am - 10:59pm; Wed 8:00am - 10:59pm; Thu 8:00am - 10:59pm; Fri 8:00am - 10:59pm; Sat 8:00am - 10:59pm; Sun 8:00am - 10:59pm,,,2023-07-29,,ELEC,Public,228359,2018-03-07,,E,,,Whole Foods Market,877-455-3833,2023-07-29T23:56:19Z,,GPS,37.76443,-122.40282,San Francisco,,,CA,450 Rhode Island St,94107,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['457'], 'posts': ['497', '5849']}",1.32681,2.13529,,"{'station': ['457'], 'posts': ['497', '5849']}"
public,,,,2023-06-21,,ELEC,Public,226556,2022-08-25,,E,,,NEMA Apartments,888-998-2546,2023-06-21T00:01:14Z,,GPS,37.775819,-122.417239,San Francisco,,,CA,1411 Market Street,94103,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000222962'], 'posts': ['465ba1dd-d734-8158-93cc-330000746526', '465ba1dd-d734-8158-93cc-330000754929']}",1.3317,2.14316,,"{'station': ['465ba1dd-d734-8158-93cc-330000222962'], 'posts': ['465ba1dd-d734-8158-93cc-330000746526', '465ba1dd-d734-8158-93cc-330000754929']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,153713,2020-02-14,,E,,,HUDSON PACIFIC 1455 STATION 10,888-758-4389,2023-07-30T00:27:36Z,,GPS,37.774846,-122.417113,San Francisco,,,CA,1455 Market Street,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102841'], 'posts': ['2507451']}",1.34993,2.1725,,"{'station': ['USCPIL2102841'], 'posts': ['2507451']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,153714,2020-02-14,,E,,,HUDSON PACIFIC 1455 STATION 9,888-758-4389,2023-07-30T00:27:36Z,,GPS,37.774854,-122.417127,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102831'], 'posts': ['2507441']}",1.35042,2.17329,,"{'station': ['USCPIL2102831'], 'posts': ['2507441']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175172,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 8,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774868,-122.417151,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102241'], 'posts': ['2506641']}",1.35125,2.17463,,"{'station': ['USCPIL2102241'], 'posts': ['2506641']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175170,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 7,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774876,-122.417163,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102281'], 'posts': ['2506691']}",1.35165,2.17527,,"{'station': ['USCPIL2102281'], 'posts': ['2506691']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175173,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 6,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774891,-122.417189,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102231'], 'posts': ['2506631']}",1.35256,2.17673,,"{'station': ['USCPIL2102231'], 'posts': ['2506631']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175169,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 5,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.7749,-122.417204,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102291'], 'posts': ['2506701']}",1.35307,2.17756,,"{'station': ['USCPIL2102291'], 'posts': ['2506701']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175174,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 4,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774905,-122.417212,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102221'], 'posts': ['2506621']}",1.35335,2.17801,,"{'station': ['USCPIL2102221'], 'posts': ['2506621']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175168,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 3,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774915,-122.417238,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102331'], 'posts': ['2506751']}",1.35439,2.17968,,"{'station': ['USCPIL2102331'], 'posts': ['2506751']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175175,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 2,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774923,-122.417247,San Francisco,,,CA,1455 Market St.,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102211'], 'posts': ['2506611']}",1.35464,2.18008,,"{'station': ['USCPIL2102211'], 'posts': ['2506611']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,175171,2021-01-27,,E,,,HUDSON PACIFIC 1455 STATION 1,888-758-4389,2023-07-30T00:27:35Z,,GPS,37.774933,-122.41726,San Francisco,,,CA,1455 Market Street,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2102271'], 'posts': ['2506681']}",1.35503,2.18071,,"{'station': ['USCPIL2102271'], 'posts': ['2506681']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,262720,2023-06-15,,E,,,HUDSON PACIFIC 1455 DOCK 2,888-758-4389,2023-07-30T00:33:32Z,,GPS,37.77568,-122.41812,San Francisco,,,CA,1455 Market Street,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5483901'], 'posts': ['9100881']}",1.3803,2.22138,,"{'station': ['USCPIL5483901'], 'posts': ['9100881']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,236309,2022-11-18,,E,,,HUDSON PACIFIC 1455 LOBBY 1,888-758-4389,2023-07-30T00:51:25Z,,GPS,37.775745,-122.418191,San Francisco,,,CA,1455 Market St,94103,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13203971'], 'posts': ['22535571']}",1.38244,2.22482,,"{'station': ['USCPIL13203971'], 'posts': ['22535571']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,262721,2023-06-15,,E,,,HUDSON PACIFIC 1455 DOCK 1,888-758-4389,2023-07-30T00:33:32Z,,GPS,37.775497,-122.41808,San Francisco,,,CA,1455 Market St,94103,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5483911'], 'posts': ['9100891']}",1.38258,2.22505,,"{'station': ['USCPIL5483911'], 'posts': ['9100891']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,236310,2022-11-18,,E,,,HUDSON PACIFIC 1455 LOBBY 2,888-758-4389,2023-07-30T00:51:25Z,,GPS,37.775747,-122.418214,San Francisco,,,CA,1455 Market St,94103,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13203981'], 'posts': ['22535581']}",1.38358,2.22666,,"{'station': ['USCPIL13203981'], 'posts': ['22535581']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,302451,2023-07-14,,E,,,UCSF CAMPUS 2130 3RD ST,888-758-4389,2023-07-30T00:42:09Z,,GPS,37.762652,-122.389221,San Francisco,,,CA,2130 3rd St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL10007641'], 'posts': ['17806821', '17806831']}",1.39589,2.24647,,"{'station': ['USCPIL10007641'], 'posts': ['17806821', '17806831']}"
public,Mon 6:30am - 8:30pm; Tue 6:30am - 8:30pm; Wed 6:30am - 8:30pm; Thu 6:30am - 8:30pm; Fri 6:30am - 10:30pm; Sat 6:30am - 10:30pm; Sun 6:30am - 8:30pm,,,2023-07-29,,ELEC,Public,228375,2021-07-04,,E,,,AMC Parking Lot Geary Blvd,877-455-3833,2023-07-29T23:56:21Z,,GPS,37.7850447,-122.4198061,San Francisco,,,CA,1000 Van Ness Ave,94109,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",9,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['27095'], 'posts': ['56054', '56056', '56058', '56060', '56062', '56064', '56066', '56068', '56070']}",1.40193,2.25619,,"{'station': ['27095'], 'posts': ['56054', '56056', '56058', '56060', '56062', '56064', '56066', '56068', '56070']}"
public,Mon 6:00pm - 12:00am; Tue 6:00pm - 12:00am; Wed 6:00pm - 12:00am; Thu 6:00pm - 12:00am; Fri 6:00pm - 12:00am; Sat 6:00pm - 12:00am; Sun 6:00pm - 12:00am,,,2023-07-30,,ELEC,Public,252177,2023-01-26,,E,,,555 DE HARO 555DEHARO,888-758-4389,2023-07-30T00:53:10Z,,GPS,37.76261,-122.400756,San Francisco,,,CA,555 De Haro St,94107,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13391751'], 'posts': ['22752181', '22752191']}",1.4132,2.27432,,"{'station': ['USCPIL13391751'], 'posts': ['22752181', '22752191']}"
public,,,,2023-07-30,,ELEC,Public,230881,2022-09-30,,E,,,DGS Lot 88,866-816-7584,2023-07-30T01:07:44Z,,GPS,37.78066,-122.4211,San Francisco,,,CA,505 Van Ness Ave,94102,US,,,,,,,,,,,,['J1772'],,,9,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['b4afc74a-7d58-46a9-811f-5f4edf5ba5c2'], 'posts': ['6334036b769d34776391fdbf', '6334036b769d34776391fdc0', '6334036b769d34776391fdc1', '6334036b769d34776391fdc8', '6334036b769d34776391fdc9', '6334036b769d34776391fdca', '6334036b769d34776391fdcb', '6334036b769d34776391fdcc', '6334036b769d34776391fdcd']}",1.46683,2.36063,,"{'station': ['b4afc74a-7d58-46a9-811f-5f4edf5ba5c2'], 'posts': ['6334036b769d34776391fdbf', '6334036b769d34776391fdc0', '6334036b769d34776391fdc1', '6334036b769d34776391fdc8', '6334036b769d34776391fdc9', '6334036b769d34776391fdca', '6334036b769d34776391fdcb', '6334036b769d34776391fdcc', '6334036b769d34776391fdcd']}"
public,24 hours daily,,,2023-07-01,,ELEC,Public,165417,2020-08-17,P,E,,,Opera Plaza - Tesla Supercharger,877-798-3752,2023-07-14T19:41:28Z,OTHER_ENTERTAINMENT,GPS,37.781445,-122.421319,San Francisco,,,CA,601 Van Ness Avenue,94102,US,,,,,,,,,,,,['TESLA'],12,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['5192']},1.47518,2.37407,,{'station': ['5192']}
public,24 hours daily,,,2023-07-30,,ELEC,Public,226861,2022-09-02,,E,,,101 LOMBARD ST LEVI'S PLAZA 2,888-758-4389,2023-07-30T00:09:39Z,,GPS,37.8029,-122.40271,San Francisco,,,CA,155 Greenwich St,94111,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL195517'], 'posts': ['264127', '264129']}",1.48059,2.38278,,"{'station': ['USCPIL195517'], 'posts': ['264127', '264129']}"
public,Dealership business hours,,,2020-06-09,,ELEC,Public,50969,2012-03-01,P,E,False,,Nissan of San Francisco,855-252-3791,2023-02-15T22:45:41Z,CAR_DEALER,200-9,37.788127,-122.422143,San Francisco,,,CA,1395 Van Ness Ave,94109,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public,,,1.56784,2.52319,,
public,24 hours daily,,,2023-07-30,,ELEC,Public,259247,2023-04-13,,E,,,101 LOMBARD ST LEVIS RAPID 1,888-758-4389,2023-07-30T00:54:32Z,,GPS,37.803712,-122.404469,San Francisco,,,CA,101 Lombard St,94111,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13559631'], 'posts': ['22938501']}",1.56523,2.51899,,"{'station': ['USCPIL13559631'], 'posts': ['22938501']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,259246,2023-04-13,,E,,,101 LOMBARD ST LEVIS RAPID 2,888-758-4389,2023-07-30T00:54:32Z,,GPS,37.803712,-122.404534,San Francisco,,,CA,101 Lombard St,94111,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13559561'], 'posts': ['22938421']}",1.56648,2.52101,,"{'station': ['USCPIL13559561'], 'posts': ['22938421']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,262827,2023-06-17,,E,,,OUST VELO4,888-758-4389,2023-07-30T00:43:29Z,,GPS,37.764405,-122.413671,San Francisco,,,CA,350 Treat Ave,94110,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11861861'], 'posts': ['20497311', '20497321']}",1.63255,2.62733,,"{'station': ['USCPIL11861861'], 'posts': ['20497311', '20497321']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,262826,2023-06-17,,E,,,OUST VELO3,888-758-4389,2023-07-30T00:43:04Z,,GPS,37.764414,-122.413714,San Francisco,,,CA,350 Treat Ave,94110,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11611281'], 'posts': ['20018801', '20018811']}",1.6336,2.62902,,"{'station': ['USCPIL11611281'], 'posts': ['20018801', '20018811']}"
public,,,,2023-06-20,,ELEC,Public,148574,2011-11-29,,E,,,ACE Parking / 1776 Sacramento,800-663-5633,2023-06-20T00:09:23Z,,GPS,37.791544,-122.42211,San Francisco,,,CA,1776 Sacramento Street,94109,US,,,,,,,,,,,,['J1772'],,,1,SemaCharge Network,https://semaconnect.com/,,FREE,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['969'], 'posts': ['395']}",1.64072,2.64048,,"{'station': ['969'], 'posts': ['395']}"
